21.5800;-3.286545;-8.253716
21.6200;-3.215198;-8.221217
21.6600;-3.072503;-8.156219
21.7000;-2.929809;-8.09122
21.7400;-2.787114;-8.026221
21.7800;-2.64442;-7.961224
21.8200;-2.501725;-7.896227
21.8600;-2.359031;-7.831231
21.9000;-2.216336;-7.766234
21.9400;-2.073642;-7.701237
21.9800;-1.930948;-7.63624
22.0200;-1.788254;-7.571244
22.0600;-1.64556;-7.506247
22.1000;-1.502866;-7.44125
22.1400;-1.360172;-7.376254
22.1800;-1.217478;-7.311257
22.2200;-1.074784;-7.24626
22.2600;-0.9320898;-7.181263
22.3000;-0.7893958;-7.116267
22.3400;-0.6467018;-7.05127
22.3800;-0.5040078;-6.986273
22.4200;-0.3613138;-6.921277
22.4600;-0.2186198;-6.85628
22.5000;-0.07592583;-6.791283
22.5400;0.06676818;-6.726286
22.5800;0.2094622;-6.66129
22.6200;0.3521562;-6.596293
22.6600;0.4948502;-6.531296
22.7000;0.6375442;-6.4663
22.7400;0.7802382;-6.401303
22.7800;0.9229322;-6.336306
22.8200;1.065626;-6.271309
22.8600;1.20832;-6.206313
22.9000;1.351014;-6.141316
22.9400;1.493708;-6.076319
22.9800;1.636402;-6.011322
23.0200;1.779096;-5.946326
23.0600;1.92179;-5.881329
23.1000;2.064484;-5.816332
23.1400;2.207179;-5.751336
23.1800;2.349873;-5.686339
23.2200;2.492568;-5.621342
23.2600;2.635262;-5.556345
23.3000;2.777957;-5.491349
23.3400;2.920651;-5.426352
23.3800;3.063346;-5.361355
23.4200;3.20604;-5.296359
23.4600;3.348735;-5.231362
23.5000;3.491429;-5.166365
23.5400;3.634124;-5.101368
23.5800;3.776818;-5.036372
23.6200;3.919513;-4.971375
23.6600;4.062207;-4.906378
23.7000;4.204901;-4.841382
23.7400;4.347596;-4.776385
23.7800;4.49029;-4.711388
23.8200;4.632985;-4.646391
23.8600;4.775679;-4.581395
23.9000;4.918374;-4.516398
23.9400;5.061068;-4.451401
23.9800;5.203763;-4.386405
24.0200;5.346457;-4.321408
24.0600;5.489151;-4.256411
24.1000;5.631846;-4.191414
24.1400;5.77454;-4.126418
24.1800;5.917235;-4.061421
24.2200;6.060128;-3.996864
24.2600;6.203934;-3.934367
24.3000;6.347933;-3.872313
24.3400;6.491932;-3.81026
24.3800;6.635931;-3.748206
24.4200;6.77993;-3.686152
24.4600;6.923929;-3.624099
24.5000;7.067928;-3.562045
24.5400;7.213737;-3.504412
24.5800;7.361247;-3.451243
24.6200;7.508758;-3.398073
24.6600;7.656268;-3.344904
24.7000;7.803779;-3.291735
24.7400;7.951289;-3.238566
24.7800;8.0988;-3.185396
24.8200;8.244964;-3.128779
24.8600;8.384872;-3.058082
24.9000;8.532622;-3.006243
24.9400;8.672418;-2.936564
24.9800;8.811959;-2.869328
25.0200;8.968393;-2.862944
25.0600;9.12127;-2.828997
25.1000;9.272634;-2.788072
25.1400;9.428446;-2.776679
25.1800;9.584642;-2.789827
25.2200;9.739556;-2.807236
25.2600;9.869702;-2.892898
