71.0400;8.603647;1.00213
71.0800;8.603647;1.00213
71.1200;8.574289;1.00371
71.1600;8.544931;1.00529
71.2000;8.515574;1.00687
71.2400;8.486216;1.008451
71.2800;8.456858;1.010031
71.3200;8.4275;1.011611
71.3600;8.398142;1.013191
71.4000;8.368784;1.014771
71.4400;8.339426;1.016351
71.4800;8.310068;1.017931
71.5200;8.28071;1.019511
71.5600;8.251352;1.021091
71.6000;8.221994;1.022672
71.6400;8.192636;1.024252
71.6800;8.163279;1.025832
71.7200;8.133921;1.027412
71.7600;8.104563;1.028992
71.8000;8.075205;1.030572
71.8400;8.045847;1.032152
71.8800;8.016489;1.033732
71.9200;7.987132;1.035313
71.9600;7.957774;1.036893
72.0000;7.928417;1.038473
72.0400;7.899059;1.040053
72.0800;7.869702;1.041633
72.1200;7.840344;1.043213
72.1600;7.810987;1.044793
72.2000;7.78163;1.046373
72.2400;7.752272;1.047953
72.2800;7.722915;1.049534
72.3200;7.693557;1.051114
72.3600;7.6642;1.052694
72.4000;7.634842;1.054274
72.4400;7.605485;1.055854
72.4800;7.576128;1.057434
72.5200;7.54677;1.059014
72.5600;7.517413;1.060594
72.6000;7.488055;1.062175
72.6400;7.458698;1.063755
72.6800;7.42934;1.065335
72.7200;7.399983;1.066915
72.7600;7.370625;1.068495
72.8000;7.341268;1.070075
72.8400;7.311911;1.071655
72.8800;7.282553;1.073235
72.9200;7.253196;1.074816
72.9600;7.223838;1.076396
73.0000;7.194481;1.077976
73.0400;7.165123;1.079556
73.0800;7.135766;1.081136
73.1200;7.106409;1.082716
73.1600;7.077051;1.084296
73.2000;7.047694;1.085876
73.2400;7.018336;1.087456
73.2800;6.988979;1.089037
73.3200;6.959621;1.090617
73.3600;6.930264;1.092197
73.4000;6.900907;1.093777
73.4400;6.871549;1.095357
73.4800;6.842192;1.096937
73.5200;6.812834;1.098517
73.5600;6.783477;1.100097
73.6000;6.754119;1.101678
73.6400;6.724762;1.103258
73.6800;6.695405;1.104838
73.7200;6.666047;1.106418
73.7600;6.63669;1.107998
73.8000;6.607332;1.109578
73.8400;6.577975;1.111158
73.8800;6.548617;1.112738
73.9200;6.51926;1.114318
73.9600;6.489902;1.115899
74.0000;6.460545;1.117479
74.0400;6.431188;1.119059
74.0800;6.40183;1.120639
74.1200;6.410637;1.120165
74.1600;6.419445;1.119691
74.2000;6.428252;1.119217
74.2400;6.437059;1.118743
74.2800;6.445866;1.118268
74.3200;6.416509;1.119849
74.3600;6.387151;1.121429
74.4000;6.357794;1.123009
74.4400;6.328436;1.124589
74.4800;6.299079;1.126169
74.5200;6.269717;1.127673
74.5600;6.240352;1.129101
74.6000;6.210983;1.130452
74.6400;6.181611;1.131727
74.6800;6.152235;1.132926
74.7200;6.122859;1.134125
74.7600;6.093484;1.135323
74.8000;6.064108;1.136522
74.8400;6.034733;1.137721
74.8800;6.005357;1.13892
74.9200;6.014175;1.138714
74.9600;6.022995;1.138662
75.0000;6.031815;1.138764
75.0400;6.040631;1.13902
75.0800;6.049441;1.13943
75.1200;6.020073;1.138064
75.1600;5.990705;1.136698
75.2000;5.961336;1.135332
75.2400;5.931968;1.133966
75.2800;5.902599;1.1326
75.3200;5.911401;1.133163
75.3600;5.920192;1.13388
75.4000;5.928969;1.134751
75.4400;5.93773;1.135774
75.4800;5.946471;1.13695
75.5200;5.955213;1.138126
75.5600;5.963954;1.139302
75.6000;5.972695;1.140479
75.6400;5.981437;1.141655
75.6800;5.990178;1.142831
75.7200;5.96104;1.13891
75.7600;5.931903;1.13499
75.8000;5.902765;1.13107
