178.400000;9.943816;-1.130010
178.440000;9.877121;-1.124164
178.480000;9.810021;-1.118061
178.520000;9.742530;-1.111711
178.560000;9.674661;-1.105120
178.600000;9.606428;-1.098297
178.640000;9.537843;-1.091251
178.680000;9.468920;-1.083989
178.720000;9.399673;-1.076519
178.760000;9.330113;-1.068850
178.800000;9.260256;-1.060990
178.840000;9.190112;-1.052947
178.880000;9.119697;-1.044729
178.920000;9.049023;-1.036344
178.960000;8.978104;-1.027801
179.000000;8.906952;-1.019107
179.040000;8.835581;-1.010270
179.080000;8.764004;-1.001300
179.120000;8.692234;-0.992204
179.160000;8.620285;-0.982989
179.200000;8.548170;-0.973665
179.240000;8.475901;-0.964240
179.280000;8.403493;-0.954721
179.320000;8.330958;-0.945116
179.360000;8.258310;-0.935435
179.400000;8.185561;-0.925685
179.440000;8.112726;-0.915873
179.480000;8.039816;-0.906010
179.520000;7.966847;-0.896101
179.560000;7.893830;-0.886156
179.600000;7.820779;-0.876183
179.640000;7.747707;-0.866190
179.680000;7.674627;-0.856185
179.720000;7.601553;-0.846176
179.760000;7.528498;-0.836172
179.800000;7.455474;-0.826180
179.840000;7.382496;-0.816208
179.880000;7.309577;-0.806266
179.920000;7.236729;-0.796360
179.960000;7.163966;-0.786499
180.000000;7.091301;-0.776692
180.040000;7.018747;-0.766946
180.080000;6.946318;-0.757270
180.120000;6.874027;-0.747671
180.160000;6.801886;-0.738158
180.200000;6.729910;-0.728739
180.240000;6.658112;-0.719423
180.280000;6.586504;-0.710216
180.320000;6.515099;-0.701128
180.360000;6.443912;-0.692167
180.400000;6.372955;-0.683340
180.440000;6.302242;-0.674656
180.480000;6.231786;-0.666123
180.520000;6.161599;-0.657750
180.560000;6.091696;-0.649543
180.600000;6.022089;-0.641512
180.640000;5.952791;-0.633665
180.680000;5.883816;-0.626010
180.720000;5.815173;-0.618551
180.760000;5.746852;-0.611280
180.800000;5.678837;-0.604186
180.840000;5.611114;-0.597257
180.880000;5.543669;-0.590481
180.920000;5.476488;-0.583847
180.960000;5.409555;-0.577343
181.000000;5.342856;-0.570958
181.040000;5.276376;-0.564679
181.080000;5.210101;-0.558496
181.120000;5.144016;-0.552396
181.160000;5.078107;-0.546368
181.200000;5.012359;-0.540400
181.240000;4.946758;-0.534480
181.280000;4.881288;-0.528598
181.320000;4.815936;-0.522741
181.360000;4.750687;-0.516898
181.400000;4.685525;-0.511057
181.440000;4.620438;-0.505206
181.480000;4.555409;-0.499334
181.520000;4.490425;-0.493429
181.560000;4.425470;-0.487479
181.600000;4.360531;-0.481473
181.640000;4.295592;-0.475400
181.680000;4.230640;-0.469247
181.720000;4.165659;-0.463003
181.760000;4.100635;-0.456656
